"","t.BirthFrame","Pos1Ch2B2G1","Pos1Ch2B2G2","Pos1Ch2B2G4","Pos1Ch2B3G1","Pos1Ch2B5G1","Pos1Ch2B5G2","Pos1Ch2B8G1","Pos1Ch2B9G1","Pos1Ch2B16G2","Pos1Ch3B1G2","Pos1Ch3B2G1","Pos1Ch3B2G2","Pos1Ch3B9G1","Pos1Ch3B15G2","Pos1Ch3B22G1","Pos1Ch5B2G1","Pos1Ch5B3G2","Pos1Ch5B7G2","Pos1Ch5B8G1","Pos1Ch5B12G1","Pos1Ch5B16G1","Pos1Ch5B17G1","Pos2Ch2B2G1","Pos2Ch2B2G3","Pos2Ch2B5G1","Pos2Ch2B10G2","Pos2Ch2B14G1","Pos2Ch2B14G3","Pos2Ch2B14G4","Pos2Ch2B17G1","Pos2Ch2B17G2","Pos2Ch2B21G1","Pos2Ch2B23G2","Pos2Ch4B2G1","Pos2Ch4B2G3","Pos2Ch4B6G2","Pos2Ch4B8G1","Pos3Ch2B4G1","Pos3Ch3B2G2","Pos3Ch3B6G2","Pos3Ch3B8G1","Pos3Ch3B15G1","Pos3Ch3B15G3","Pos3Ch3B23G1","Pos3Ch4B2G1","Pos3Ch4B2G2","Pos3Ch4B2G3","Pos3Ch4B8G1","Pos3Ch4B8G2","Pos3Ch4B8G3","Pos3Ch4B13G1","Pos3Ch4B13G2","Pos3Ch4B17G2","Pos3Ch4B19G1","Pos3Ch4B21G1","Pos3Ch4B22G2","Pos3Ch4B22G3","Pos3Ch4B27G1","Pos3Ch4B27G2","Pos3Ch4B28G1","Pos3Ch4B34G1","Pos5Ch2B1G2","Pos5Ch2B2G1","Pos5Ch2B2G2","Pos5Ch2B3G1","Pos5Ch2B8G1","Pos5Ch2B9G1","Pos5Ch2B10G1","Pos5Ch2B10G2","Pos5Ch2B17G1","Pos5Ch2B17G2","Pos5Ch2B17G3","Pos5Ch2B21G1","Pos5Ch2B22G2","Pos5Ch2B25G1","Pos5Ch2B28G1","Pos5Ch2B28G2","Pos5Ch2B33G1","Pos5Ch2B34G2","Pos5Ch4B3G2","Pos5Ch4B4G1","Pos5Ch4B12G1","Pos5Ch4B19G1","Pos5Ch4B30G2","Pos5Ch4B32G1","Pos5Ch4B34G1","Pos6Ch3B3G1","Pos6Ch3B13G1","Pos6Ch3B13G2","Pos6Ch3B15G1","Pos6Ch3B15G2","Pos6Ch3B21G1","Pos6Ch3B28G1","Pos6Ch3B28G2","Pos6Ch3B29G1","Pos6Ch4B1G5","Pos6Ch4B9G3","Pos6Ch4B10G1","Pos6Ch4B14G2","Pos6Ch4B15G2","Pos6Ch4B18G1","Pos6Ch4B19G1","Pos6Ch4B20G1","Pos6Ch4B20G2","Pos6Ch4B20G3","Pos6Ch4B25G1","Pos6Ch4B27G1","Pos6Ch4B27G2","Pos6Ch4B33G1","Pos7Ch1B1G2","Pos7Ch1B2G1","Pos7Ch1B9G1","Pos7Ch1B10G1","Pos7Ch1B14G1","Pos7Ch1B20G1","Pos7Ch1B21G1","Pos7Ch1B21G2","Pos7Ch1B22G1","Pos7Ch1B23G2","Pos7Ch1B28G1","Pos7Ch1B31G1","Pos7Ch2B2G3","Pos7Ch2B2G4","Pos7Ch2B2G5","Pos7Ch2B14G1","Pos7Ch2B14G2","Pos7Ch2B17G1","Pos7Ch2B21G1","Pos7Ch2B22G1","Pos7Ch2B22G2","Pos7Ch2B26G1","Pos7Ch2B27G1","Pos7Ch2B28G1","Pos7Ch4B3G1","Pos7Ch5B2G1","Pos7Ch5B2G5","Pos7Ch5B4G1","Pos7Ch5B15G1","Pos7Ch5B18G1","Pos7Ch5B18G2","Pos7Ch5B19G1","Pos7Ch5B20G1","Pos7Ch5B25G2","Pos7Ch5B29G1","Pos7Ch5B30G1","Pos8Ch1B1G2","Pos8Ch1B2G1","Pos8Ch1B9G1","Pos8Ch1B9G2","Pos8Ch1B9G3","Pos8Ch1B10G1","Pos8Ch1B13G1","Pos8Ch1B14G1","Pos8Ch1B19G1","Pos8Ch1B22G2","Pos8Ch1B22G3","Pos8Ch1B25G1","Pos8Ch1B26G1","Pos8Ch4B2G1","Pos8Ch4B2G4","Pos8Ch4B3G1","Pos8Ch4B3G2","Pos8Ch4B4G1","Pos8Ch4B8G1","Pos8Ch4B9G1","Pos8Ch4B11G1","Pos8Ch4B13G1","Pos8Ch4B16G1","Pos8Ch4B16G2","Pos8Ch4B20G1","Pos8Ch4B20G2","Pos8Ch4B21G1","Pos8Ch4B22G1","Pos8Ch4B29G1","Pos8Ch4B30G1","Pos8Ch4B30G2","Pos8Ch4B33G1","Pos8Ch4B35G1","Pos9Ch4B2G1","Pos9Ch4B2G4","Pos9Ch4B7G1","Pos9Ch4B7G2","Pos9Ch4B12G1","Pos9Ch4B12G2","Pos9Ch4B12G3","Pos9Ch4B14G1","Pos9Ch4B16G1","Pos9Ch4B16G2","Pos9Ch4B20G1","Pos9Ch4B21G1","Pos9Ch4B24G1","Pos10Ch2B2G4","Pos10Ch2B2G5","Pos10Ch2B23G1","Pos10Ch2B25G1","Pos10Ch2B25G2","Pos10Ch2B29G1","Pos10Ch3B1G2","Pos10Ch3B1G3","Pos10Ch3B1G4","Pos10Ch3B8G2","Pos10Ch3B8G3","Pos10Ch3B12G1","Pos10Ch3B13G1","Pos10Ch3B13G3","Pos10Ch3B16G1","Pos10Ch3B19G2","Pos10Ch3B20G1","Pos10Ch3B24G1","Pos10Ch5B9G3","Pos10Ch5B20G2","Pos10Ch5B20G3","Pos11Ch3B1G1","Pos11Ch3B1G2","Pos11Ch3B1G3","Pos11Ch3B1G4","Pos11Ch3B1G5","Pos11Ch3B2G1","Pos11Ch3B10G1","Pos11Ch3B10G2","Pos11Ch3B12G1","Pos11Ch3B13G1","Pos11Ch3B13G3","Pos11Ch3B16G1","Pos11Ch3B17G1","Pos11Ch3B17G2","Pos11Ch3B21G1","Pos11Ch3B21G2","Pos11Ch3B27G2","Pos11Ch4B1G1","Pos11Ch4B1G2","Pos11Ch4B1G3","Pos11Ch4B1G4","Pos11Ch4B2G1","Pos11Ch4B12G1","Pos11Ch4B12G2","Pos11Ch4B16G1","Pos11Ch4B16G2","Pos11Ch4B16G3","Pos11Ch4B17G1","Pos11Ch4B21G1","Pos11Ch4B21G2","Pos11Ch4B23G1","Pos11Ch4B28G1","Pos11Ch4B28G2","Pos11Ch4B34G2","Pos11Ch5B4G1","Pos11Ch5B7G1","Pos11Ch5B8G1","Pos11Ch5B16G5","Pos11Ch5B28G3","Pos12Ch2B1G1","Pos12Ch2B2G1","Pos12Ch2B3G1","Pos12Ch2B10G1","Pos12Ch2B10G2","Pos12Ch2B10G3","Pos12Ch2B12G1","Pos12Ch2B12G2","Pos12Ch2B16G1","Pos12Ch2B21G1","Pos12Ch2B31G1","Pos12Ch3B2G1","Pos12Ch3B4G3","Pos12Ch3B12G1","Pos12Ch3B17G1","Pos12Ch4B1G2","Pos12Ch4B8G2","Pos12Ch4B10G1","Pos12Ch4B12G1","Pos12Ch4B12G3","Pos12Ch4B16G1","Pos12Ch4B30G2","Pos12Ch4B31G1","Pos12Ch5B2G1","Pos12Ch5B2G3","Pos12Ch5B6G1","Pos12Ch5B9G1","Pos12Ch5B17G1","Pos13Ch2B2G2","Pos13Ch2B2G4","Pos13Ch2B3G1","Pos13Ch2B3G2","Pos13Ch2B6G1","Pos13Ch2B7G1","Pos13Ch2B10G1","Pos13Ch2B10G2","Pos13Ch2B17G1","Pos13Ch2B17G2","Pos13Ch2B21G1","Pos13Ch4B1G2","Pos13Ch4B3G1","Pos13Ch4B7G1","Pos13Ch4B9G1","Pos13Ch4B14G1","Pos13Ch4B14G2","Pos13Ch4B15G1","Pos13Ch4B18G1","Pos13Ch4B18G2","Pos13Ch4B21G1","Pos13Ch4B22G1","Pos13Ch4B22G2","Pos13Ch4B23G1","Pos13Ch5B2G4","Pos13Ch5B2G5","Pos13Ch5B9G2","Pos13Ch5B13G1","Pos13Ch5B13G2","Pos13Ch5B23G3","Pos13Ch5B24G1","Pos13Ch5B28G1","Pos13Ch5B29G1","Pos14Ch1B1G6","Pos14Ch1B2G1","Pos14Ch1B11G1","Pos14Ch1B11G2","Pos14Ch1B14G1","Pos14Ch1B17G1","Pos14Ch1B20G1","Pos14Ch1B20G2","Pos14Ch1B24G1","Pos14Ch1B24G2","Pos14Ch1B28G1","Pos14Ch1B29G2","Pos14Ch1B34G1","Pos14Ch1B35G1","Pos14Ch2B8G2","Pos14Ch2B12G1","Pos14Ch5B2G1","Pos14Ch5B2G5","Pos14Ch5B8G1","Pos14Ch5B16G1","Pos14Ch5B16G2","Pos14Ch5B16G3","Pos14Ch5B17G1","Pos14Ch5B17G2","Pos14Ch5B17G3","Pos14Ch5B19G1","Pos14Ch5B22G1","Pos15Ch1B2G1","Pos15Ch1B2G2","Pos15Ch1B6G1","Pos15Ch1B7G2","Pos15Ch1B8G1","Pos15Ch1B15G1","Pos15Ch1B15G2","Pos15Ch1B19G1","Pos15Ch2B1G1","Pos15Ch2B1G2","Pos15Ch2B11G1","Pos15Ch2B15G1","Pos15Ch2B16G2","Pos15Ch2B19G2","Pos15Ch2B19G3","Pos15Ch2B22G1","Pos15Ch2B22G2","Pos15Ch2B29G2","Pos15Ch2B33G1","Pos15Ch3B3G1","Pos15Ch3B3G4","Pos15Ch3B3G6","Pos15Ch3B3G7","Pos15Ch3B8G1","Pos15Ch3B12G1","Pos15Ch3B15G1","Pos15Ch3B18G1","Pos15Ch3B21G1","Pos15Ch3B21G2","Pos15Ch3B24G1","Pos15Ch5B1G2","Pos15Ch5B2G1","Pos15Ch5B4G1","Pos15Ch5B10G1","Pos15Ch5B12G1","Pos15Ch5B12G2","Pos15Ch5B16G3","Pos15Ch5B19G1","Pos15Ch5B19G2","Pos15Ch5B19G3","Pos15Ch5B20G1","Pos15Ch5B20G2","Pos15Ch5B23G2","Pos15Ch5B29G1","Pos15Ch5B30G1","Pos15Ch5B30G2","Pos16Ch1B24G2","Pos16Ch2B1G2","Pos16Ch2B1G3","Pos16Ch2B2G1","Pos16Ch2B2G2","Pos16Ch2B10G3","Pos16Ch2B10G4","Pos16Ch2B11G1","Pos16Ch2B14G2","Pos16Ch2B18G1","Pos16Ch2B21G2","Pos16Ch2B26G2","Pos16Ch2B37G1","Pos16Ch5B1G1","Pos16Ch5B1G2","Pos16Ch5B1G4","Pos16Ch5B2G1","Pos16Ch5B12G1","Pos16Ch5B13G1","Pos16Ch5B20G1","Pos16Ch5B29G2","Pos16Ch5B29G3","Pos16Ch5B30G1","Pos16Ch5B30G2","Pos17Ch2B2G1","Pos17Ch2B2G2","Pos17Ch2B2G3","Pos17Ch2B2G6","Pos17Ch2B6G1","Pos17Ch2B6G2","Pos17Ch2B13G1","Pos17Ch2B24G1","Pos17Ch3B2G1","Pos17Ch3B3G1","Pos17Ch3B3G2","Pos17Ch3B7G1","Pos17Ch3B8G1","Pos17Ch3B11G2","Pos17Ch3B16G1","Pos19Ch1B2G2","Pos19Ch1B2G4","Pos19Ch3B2G2","Pos19Ch3B10G3","Pos19Ch3B22G1","Pos19Ch4B1G1","Pos19Ch4B1G2","Pos19Ch4B2G1","Pos19Ch4B3G1","Pos19Ch4B12G1","Pos19Ch4B13G1","Pos19Ch4B16G1","Pos19Ch5B2G3","Pos19Ch5B7G1","Pos19Ch5B7G2","Pos19Ch5B8G1","Pos19Ch5B14G1","Pos20Ch3B1G1","Pos20Ch3B2G1","Pos20Ch3B10G1","Pos20Ch3B13G1","Pos20Ch3B16G2","Pos20Ch3B21G1","Pos20Ch4B1G1","Pos20Ch4B1G3","Pos20Ch4B2G1","Pos20Ch4B2G2","Pos20Ch4B2G3","Pos20Ch4B3G1","Pos20Ch4B9G1","Pos20Ch4B10G1","Pos20Ch4B10G2","Pos20Ch4B15G1","Pos20Ch4B15G2","Pos20Ch4B15G3","Pos20Ch4B15G4","Pos20Ch4B16G1","Pos20Ch4B19G1","Pos20Ch4B22G1","Pos20Ch4B23G1","Pos20Ch4B26G1","Pos20Ch4B29G1","Pos22Ch1B1G1","Pos22Ch1B1G2","Pos22Ch1B1G3","Pos22Ch1B1G4","Pos22Ch1B2G2","Pos22Ch1B2G3","Pos22Ch1B9G1","Pos22Ch1B10G1","Pos22Ch1B16G1","Pos22Ch1B16G2","Pos22Ch1B22G1","Pos22Ch1B25G2","Pos22Ch1B25G3","Pos22Ch1B32G2","Pos22Ch1B36G1","Pos22Ch3B2G1","Pos22Ch5B2G4","Pos22Ch5B3G1","Pos22Ch5B10G1","Pos22Ch5B10G2","Pos22Ch5B10G3","Pos22Ch5B11G1","Pos22Ch5B13G1","Pos22Ch5B14G1","Pos22Ch5B19G1","Pos22Ch5B19G2","Pos22Ch5B24G1","Pos22Ch5B24G2","Pos22Ch5B28G1","Pos23Ch1B1G1","Pos23Ch1B1G2","Pos23Ch1B2G2","Pos23Ch1B9G1","Pos23Ch1B11G2","Pos23Ch1B11G3","Pos23Ch1B15G1","Pos23Ch1B16G1","Pos23Ch1B16G2","Pos23Ch1B17G1","Pos23Ch1B21G1","Pos23Ch1B22G2","Pos23Ch1B22G3","Pos23Ch1B26G1","Pos23Ch1B29G2","Pos23Ch1B32G1","Pos23Ch1B38G2","Pos23Ch2B2G1","Pos23Ch2B8G1","Pos23Ch2B10G1","Pos23Ch2B16G1","Pos23Ch3B2G1","Pos23Ch3B11G1","Pos23Ch3B21G2","Pos23Ch3B21G4","Pos23Ch4B1G1","Pos23Ch4B1G2","Pos23Ch4B2G1","Pos23Ch4B3G1","Pos23Ch4B11G1","Pos23Ch4B11G2","Pos23Ch4B11G3","Pos23Ch4B16G1","Pos23Ch4B17G1","Pos23Ch4B17G2","Pos23Ch4B17G3","Pos23Ch4B23G1","Pos23Ch4B24G2","Pos23Ch4B24G3","Pos23Ch4B29G1","Pos23Ch4B29G2","Pos23Ch4B33G1","Pos23Ch5B1G1","Pos23Ch5B1G2","Pos23Ch5B2G1","Pos23Ch5B2G2","Pos23Ch5B2G3","Pos23Ch5B17G1","Pos23Ch5B18G2","Pos23Ch5B18G3","Pos23Ch5B26G2","Pos23Ch5B26G3","Pos23Ch5B26G4","Pos23Ch5B31G2","Pos23Ch5B35G1","Pos24Ch2B2G1","Pos24Ch2B2G2","Pos24Ch2B2G3","Pos24Ch2B4G1","Pos24Ch2B7G2","Pos24Ch2B7G4","Pos24Ch2B9G2","Pos24Ch2B9G3","Pos24Ch2B11G1","Pos24Ch2B12G1","Pos24Ch2B12G2","Pos24Ch2B13G1","Pos24Ch2B18G1","Pos24Ch2B18G2","Pos24Ch2B21G1","Pos24Ch4B1G1","Pos24Ch4B1G2","Pos24Ch4B1G3","Pos24Ch4B1G5","Pos24Ch4B2G1","Pos24Ch4B9G1","Pos24Ch4B13G1","Pos24Ch4B15G1","Pos24Ch4B15G2","Pos24Ch4B18G1","Pos24Ch4B19G1","Pos24Ch4B19G2","Pos24Ch4B23G1","Pos24Ch4B23G2","Pos24Ch4B23G3","Pos24Ch4B24G1","Pos24Ch4B25G2","Pos24Ch4B29G1","Pos24Ch4B31G1","Pos24Ch4B32G1","Pos25Ch3B2G1","Pos25Ch3B2G2","Pos25Ch3B12G1","Pos25Ch4B2G2","Pos25Ch4B3G1","Pos25Ch4B18G1","Pos25Ch4B18G2","Pos26Ch1B1G2","Pos26Ch1B1G4","Pos26Ch1B9G1","Pos26Ch1B13G2","Pos26Ch1B18G1","Pos26Ch1B23G1","Pos26Ch1B23G2","Pos26Ch1B33G1","Pos26Ch1B33G2","Pos26Ch1B35G1","Pos26Ch4B1G1","Pos26Ch4B1G2","Pos26Ch4B1G3","Pos26Ch4B1G4","Pos26Ch4B1G5","Pos26Ch4B9G1","Pos26Ch4B9G2","Pos26Ch4B18G1","Pos26Ch4B24G1","Pos26Ch4B24G2","Pos26Ch4B26G1","Pos26Ch4B27G1","Pos26Ch4B31G1","Pos27Ch2B8G1","Pos27Ch2B14G1","Pos27Ch2B19G1","Pos27Ch2B19G2","Pos27Ch3B1G1","Pos27Ch3B1G2","Pos27Ch3B1G3","Pos27Ch3B1G4","Pos27Ch3B1G5","Pos27Ch3B11G1","Pos27Ch3B14G1","Pos27Ch3B14G2","Pos27Ch3B20G1","Pos27Ch3B20G2","Pos27Ch3B34G1","Pos28Ch1B1G1","Pos28Ch1B1G2","Pos28Ch1B1G3","Pos28Ch1B1G4","Pos28Ch1B10G1","Pos28Ch1B10G2","Pos28Ch1B10G3","Pos28Ch1B13G1","Pos28Ch1B14G1","Pos28Ch1B17G1","Pos28Ch1B17G2","Pos28Ch1B20G1","Pos28Ch1B23G1","Pos28Ch1B24G1","Pos28Ch1B29G1","Pos28Ch1B32G1","Pos28Ch1B33G1","Pos1Ch2B16G2_1"
"1",0,1.677206,1.947951,1.364749,1.397286,1.545418,1.912987,2.044428,1.696438,1.559554,1.7008,1.536712,1.529133,1.544365,1.553126,1.432137,2.022083,1.738017,1.743114,1.509494,1.603908,1.610799,1.3679,1.858398,1.431814,1.552115,1.72282,1.671437,1.432225,1.752884,1.850515,1.730933,1.640147,1.547472,1.923852,1.891151,1.767158,1.748665,1.96552,1.890093,1.574406,1.558969,1.551174,1.608265,1.368815,1.997171,2.211262,1.918353,1.560729,1.715425,1.613116,2.164937,1.87773,1.612519,1.984268,1.626463,1.501565,1.717082,1.487238,1.781162,1.466162,1.763967,1.504521,1.711638,1.605459,1.557225,1.473985,1.618417,1.51986,1.490652,1.51967,1.839174,1.763421,1.486453,1.685497,1.738483,1.391115,1.649698,1.739235,1.558638,1.808817,1.52934,1.639229,1.850643,1.589377,1.516803,1.464383,1.641036,1.769624,1.789479,1.500376,1.628572,1.627951,2.122868,1.922147,1.784564,1.783102,1.399256,1.582733,1.539326,1.637843,1.399256,1.561628,1.500543,1.5111,1.468967,1.70704,1.692182,1.818536,1.761206,2.277053,1.692656,1.583182,1.803039,1.858537,1.894713,1.58766,1.75942,1.631944,1.829574,2.12085,1.695636,1.6294,1.549303,1.437418,1.943359,1.727972,1.575334,1.752457,1.662231,1.846524,1.500932,1.71636,1.379422,1.477891,2.225219,1.534846,2.122121,1.826632,2.074417,1.746013,1.689035,1.544618,1.471165,1.478225,2.035753,2.287228,1.785185,1.699099,1.736011,1.83339,1.6072,1.572292,1.670477,1.507291,1.420259,1.425712,1.505784,1.420259,1.653402,1.690793,1.65976,1.636889,1.639545,1.663481,1.652895,1.798289,1.721391,1.763252,1.899885,1.701071,1.431318,1.669246,1.547653,1.768822,2.464444,1.810682,1.800098,1.47212,2.187016,1.752205,1.823946,1.924922,2.005161,1.905131,1.688439,1.876143,1.843568,1.973051,1.566176,1.635397,1.657755,1.774376,1.827805,1.422614,1.999007,1.612685,1.514799,1.755012,1.71496,1.743061,1.614762,1.774271,1.554085,1.559221,1.524282,1.502595,1.979797,1.614988,1.814387,1.952823,1.67625,1.867857,2.384162,2.284771,2.182505,1.890894,1.732118,1.768332,1.885502,1.519044,1.564932,2.043092,1.628287,1.855781,1.738782,1.508523,1.619882,1.499627,1.461317,1.862392,1.734414,1.571282,1.39182,1.429639,1.70663,1.640471,1.507978,1.668359,1.707581,1.670804,1.575488,1.592685,1.850294,1.909069,1.807667,1.649419,1.460685,1.640911,1.502165,1.75443,1.665558,1.753303,1.63513,1.657652,1.622043,1.931359,1.758981,1.818878,1.665683,1.429196,1.454863,1.935191,2.29698,1.441589,1.865962,2.117461,1.570195,1.577919,1.807615,1.585691,1.855966,1.555695,1.463417,1.470412,2.559369,1.639282,1.926408,1.760132,1.656001,1.810231,2.008598,1.76399,1.448947,1.769612,1.729751,1.560087,1.752399,2.046995,1.918671,1.931575,1.573471,1.868192,1.921674,1.573206,1.40781,1.967582,1.462581,1.462864,1.739043,1.944838,1.608036,1.576119,1.457046,1.492525,1.611776,1.456342,1.588687,1.564566,1.517571,1.382047,1.672721,1.611842,1.653471,1.897553,1.513198,1.931935,1.789608,1.806163,1.823842,1.775035,1.785043,1.46425,1.682726,1.566713,1.645678,1.549261,1.651063,1.572842,1.937326,1.777837,1.675559,1.921726,1.649009,2.135011,1.60266,1.707487,1.482992,1.662934,1.785696,1.920488,1.896494,1.843423,1.561279,1.694462,2.035965,1.705376,1.861067,1.454864,1.482754,1.477622,1.665945,1.801644,1.596095,1.76239,1.716036,1.747052,1.572468,1.601174,1.875983,1.909729,2.094259,2.07767,1.889665,1.776585,1.937766,1.607452,1.745417,1.586538,1.746393,1.809546,1.37501,1.384831,1.394509,1.917459,1.52156,1.760291,1.638469,1.566834,1.560272,1.502928,1.710711,1.98844,1.764545,1.552042,1.702164,1.79664,1.665046,1.371228,1.768874,1.392452,1.515316,1.849714,1.846245,2.224442,1.631049,1.462075,1.420635,1.705357,1.695655,1.714358,1.300407,1.617874,1.725593,1.477689,1.70422,1.456515,1.753813,1.647363,1.680057,2.104107,2.251352,2.001692,1.889649,1.908704,1.837097,1.632947,2.494016,2.081116,1.926465,1.829565,1.779674,1.718362,1.562496,1.490753,2.192825,1.984757,1.752418,1.410784,1.410784,1.928016,2.091618,1.594443,1.694154,1.625976,1.838907,1.68981,1.530983,1.822792,1.806305,1.766628,1.526565,2.404631,1.603265,1.825003,1.680915,1.640773,1.770331,2.111185,2.050495,1.832052,1.589253,1.556539,1.625625,1.852401,1.699025,1.630392,1.78124,1.825592,1.850907,1.496554,1.782801,1.818147,2.103505,1.909948,1.472406,1.66801,1.739495,1.638399,1.686119,1.502363,1.889319,2.200444,1.598028,1.606023,1.656302,1.484912,1.743325,1.643403,2.035519,1.866886,1.996986,2.304242,1.731584,1.817425,1.64372,1.670409,1.819983,1.686144,1.519013,1.739497,1.637311,1.939554,1.880307,1.643202,1.67759,1.692983,1.426765,1.56112,1.551029,1.597269,1.520281,1.572469,1.426765,1.926455,1.441732,1.835496,1.458844,1.511873,1.568674,1.746754,1.565813,1.936464,2.458548,2.020201,2.025653,1.597692,1.415036,1.621418,1.934343,1.724837,1.908731,1.541174,1.422497,1.919459,1.798198,1.668017,1.603676,1.711765,1.627593,1.694267,1.655658,1.84017,1.651683,1.858378,1.700949,1.95925,2.010344,2.149828,1.966557,1.587324,1.78372,1.874412,1.517542,1.797744,2.103025,1.774573,1.79308,1.698123,1.744351,2.00109,1.843287,2.150354,1.855521,1.646176,2.137173,1.969989,1.820599,1.676348,1.663112,1.528624,1.470509,1.541684,1.752579,1.501179,1.660404,1.963824,2.188355,1.830575,1.754792,1.512226,1.647933,1.703211,2.158759,1.723962,1.895453,1.617291,1.623004,1.508216,2.105378,1.677699,1.629904,1.502409,1.713214,1.578821,1.509595,2.471999,2.17186,1.965471,1.243689,1.783273,1.243689,1.469131,1.551161,1.614424,1.688609,1.687354,1.509192,1.877145,1.699819,1.603939,1.549815,1.581651,2.027149,1.826123,1.580834,1.507133,1.416989,1.732935,1.487309,1.594044,1.744822,1.608398,1.45797,1.819438,1.541858,1.531705,1.826175,1.475703,1.5567,1.944319,1.724526,1.533087,1.690924,1.495347,1.742775,1.40749,1.503952,1.655763,1.724939,1.38347,2.060352,2.092651,2.012338,1.870257,1.596837,1.605734,1.775841,1.616339,1.628881,1.635935,1.673713,1.66414,1.646194,1.737409,1.873098,1.556831,1.494606,1.60246
